Job,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_047,2996.28,6028.11580461843,M6,8166.67,46,8212.67,2332.55419538157
Job_047,2996.28,6028.11580461843,M5,8212.67,46,8258.67,2332.55419538157
Job_047,2996.28,6028.11580461843,M7,8258.67,72,8330.67,2332.55419538157
Job_047,2996.28,6028.11580461843,M8,8330.67,30,8360.67,2332.55419538157
Job_046,2894.37,5242.556554557411,M0,6872.27,29,6901.27,2815.513445442589
Job_046,2894.37,5242.556554557411,M1,6901.27,78,6979.27,2815.513445442589
Job_046,2894.37,5242.556554557411,M2,7607.47,9,7616.47,2815.513445442589
Job_046,2894.37,5242.556554557411,M3,7616.47,36,7652.47,2815.513445442589
Job_046,2894.37,5242.556554557411,M4,7795.87,49,7844.87,2815.513445442589
Job_046,2894.37,5242.556554557411,M5,7864.07,11,7875.07,2815.513445442589
Job_046,2894.37,5242.556554557411,M6,7875.07,62,7937.07,2815.513445442589
Job_046,2894.37,5242.556554557411,M7,7937.07,56,7993.07,2815.513445442589
Job_046,2894.37,5242.556554557411,M8,7993.07,44,8037.07,2815.513445442589
Job_046,2894.37,5242.556554557411,M9,8037.07,21,8058.07,2815.513445442589
Job_045,2770.59,6147.222817692682,M1,6315.07,91,6406.07,1648.0471823073185
Job_045,2770.59,6147.222817692682,M0,6786.67,85,6871.67,1648.0471823073185
Job_045,2770.59,6147.222817692682,M3,7403.27,39,7442.27,1648.0471823073185
Job_045,2770.59,6147.222817692682,M2,7442.27,74,7516.27,1648.0471823073185
Job_045,2770.59,6147.222817692682,M8,7516.27,90,7606.27,1648.0471823073185
Job_045,2770.59,6147.222817692682,M5,7606.27,10,7616.27,1648.0471823073185
Job_045,2770.59,6147.222817692682,M7,7616.27,12,7628.27,1648.0471823073185
Job_045,2770.59,6147.222817692682,M6,7628.27,89,7717.27,1648.0471823073185
Job_045,2770.59,6147.222817692682,M9,7717.27,45,7762.27,1648.0471823073185
Job_045,2770.59,6147.222817692682,M4,7762.27,33,7795.27,1648.0471823073185
Job_044,2670.12,5701.955804618429,M0,6743.07,43,6786.07,2263.514195381571
Job_044,2670.12,5701.955804618429,M2,6786.07,90,6876.07,2263.514195381571
Job_044,2670.12,5701.955804618429,M4,7006.47,75,7081.47,2263.514195381571
Job_044,2670.12,5701.955804618429,M9,7322.67,11,7333.67,2263.514195381571
Job_044,2670.12,5701.955804618429,M3,7333.67,69,7402.67,2263.514195381571
Job_044,2670.12,5701.955804618429,M1,7402.67,28,7430.67,2263.514195381571
Job_044,2670.12,5701.955804618429,M6,7771.47,46,7817.47,2263.514195381571
Job_044,2670.12,5701.955804618429,M5,7817.47,46,7863.47,2263.514195381571
Job_044,2670.12,5701.955804618429,M7,7863.47,72,7935.47,2263.514195381571
Job_044,2670.12,5701.955804618429,M8,7935.47,30,7965.47,2263.514195381571
Job_043,2621.64,4969.82655455741,M0,6190.47,29,6219.47,2352.2434454425893
Job_043,2621.64,4969.82655455741,M1,6236.47,78,6314.47,2352.2434454425893
Job_043,2621.64,4969.82655455741,M2,6314.47,9,6323.47,2352.2434454425893
Job_043,2621.64,4969.82655455741,M3,6920.87,36,6956.87,2352.2434454425893
Job_043,2621.64,4969.82655455741,M4,6956.87,49,7005.87,2352.2434454425893
Job_043,2621.64,4969.82655455741,M5,7005.87,11,7016.87,2352.2434454425893
Job_043,2621.64,4969.82655455741,M6,7044.87,62,7106.87,2352.2434454425893
Job_043,2621.64,4969.82655455741,M7,7201.07,56,7257.07,2352.2434454425893
Job_043,2621.64,4969.82655455741,M8,7257.07,44,7301.07,2352.2434454425893
Job_043,2621.64,4969.82655455741,M9,7301.07,21,7322.07,2352.2434454425893
Job_042,2467.0,5671.234311155556,M2,5975.27,31,6006.27,1562.6356888444443
Job_042,2467.0,5671.234311155556,M0,6103.87,86,6189.87,1562.6356888444443
Job_042,2467.0,5671.234311155556,M1,6189.87,46,6235.87,1562.6356888444443
Job_042,2467.0,5671.234311155556,M5,6732.07,74,6806.07,1562.6356888444443
Job_042,2467.0,5671.234311155556,M4,6924.27,32,6956.27,1562.6356888444443
Job_042,2467.0,5671.234311155556,M6,6956.27,88,7044.27,1562.6356888444443
Job_042,2467.0,5671.234311155556,M8,7044.27,19,7063.27,1562.6356888444443
Job_042,2467.0,5671.234311155556,M9,7070.87,48,7118.87,1562.6356888444443
Job_042,2467.0,5671.234311155556,M7,7118.87,36,7154.87,1562.6356888444443
Job_042,2467.0,5671.234311155556,M3,7154.87,79,7233.87,1562.6356888444443
Job_041,2309.15,4645.447002382437,M2,6006.87,14,6020.87,3125.422997617563
Job_041,2309.15,4645.447002382437,M0,6097.27,6,6103.27,3125.422997617563
Job_041,2309.15,4645.447002382437,M1,6167.27,22,6189.27,3125.422997617563
Job_041,2309.15,4645.447002382437,M5,6670.47,61,6731.47,3125.422997617563
Job_041,2309.15,4645.447002382437,M3,6731.47,26,6757.47,3125.422997617563
Job_041,2309.15,4645.447002382437,M4,6757.47,69,6826.47,3125.422997617563
Job_041,2309.15,4645.447002382437,M8,6826.47,21,6847.47,3125.422997617563
Job_041,2309.15,4645.447002382437,M7,6949.27,49,6998.27,3125.422997617563
Job_041,2309.15,4645.447002382437,M9,6998.27,72,7070.27,3125.422997617563
Job_041,2309.15,4645.447002382437,M6,7717.87,53,7770.87,3125.422997617563
Job_040,2238.47,5187.078939393609,M2,5890.67,84,5974.67,1761.5910606063908
Job_040,2238.47,5187.078939393609,M1,6164.67,2,6166.67,1761.5910606063908
Job_040,2238.47,5187.078939393609,M5,6256.67,52,6308.67,1761.5910606063908
Job_040,2238.47,5187.078939393609,M3,6308.67,95,6403.67,1761.5910606063908
Job_040,2238.47,5187.078939393609,M8,6403.67,48,6451.67,1761.5910606063908
Job_040,2238.47,5187.078939393609,M9,6623.47,72,6695.47,1761.5910606063908
Job_040,2238.47,5187.078939393609,M0,6695.47,47,6742.47,1761.5910606063908
Job_040,2238.47,5187.078939393609,M6,6742.47,65,6807.47,1761.5910606063908
Job_040,2238.47,5187.078939393609,M4,6917.67,6,6923.67,1761.5910606063908
Job_040,2238.47,5187.078939393609,M7,6923.67,25,6948.67,1761.5910606063908
Job_039,2219.36,5429.5390872430435,M1,5446.27,85,5531.27,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M0,5809.47,13,5822.47,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M2,5829.07,61,5890.07,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M6,6210.67,7,6217.67,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M8,6482.87,64,6546.87,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M9,6546.87,76,6622.87,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M5,6622.87,47,6669.87,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M3,6669.87,52,6721.87,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M4,6827.07,90,6917.07,1770.9309127569568
Job_039,2219.36,5429.5390872430435,M7,7155.47,45,7200.47,1770.9309127569568
Job_038,2150.5,5182.335804618429,M0,5449.67,43,5492.67,1299.934195381571
Job_038,2150.5,5182.335804618429,M2,5738.47,90,5828.47,1299.934195381571
Job_038,2150.5,5182.335804618429,M4,5908.47,75,5983.47,1299.934195381571
Job_038,2150.5,5182.335804618429,M9,6056.07,11,6067.07,1299.934195381571
Job_038,2150.5,5182.335804618429,M3,6067.07,69,6136.07,1299.934195381571
Job_038,2150.5,5182.335804618429,M1,6136.07,28,6164.07,1299.934195381571
Job_038,2150.5,5182.335804618429,M6,6164.07,46,6210.07,1299.934195381571
Job_038,2150.5,5182.335804618429,M5,6210.07,46,6256.07,1299.934195381571
Job_038,2150.5,5182.335804618429,M7,6256.07,72,6328.07,1299.934195381571
Job_038,2150.5,5182.335804618429,M8,6452.27,30,6482.27,1299.934195381571
Job_037,2127.7,6021.528337304061,M1,5364.67,81,5445.67,545.7416626959393
Job_037,2127.7,6021.528337304061,M2,5642.87,95,5737.87,545.7416626959393
Job_037,2127.7,6021.528337304061,M0,5737.87,71,5808.87,545.7416626959393
Job_037,2127.7,6021.528337304061,M4,5808.87,99,5907.87,545.7416626959393
Job_037,2127.7,6021.528337304061,M6,6011.07,9,6020.07,545.7416626959393
Job_037,2127.7,6021.528337304061,M8,6020.07,52,6072.07,545.7416626959393
Job_037,2127.7,6021.528337304061,M7,6072.07,85,6157.07,545.7416626959393
Job_037,2127.7,6021.528337304061,M3,6404.27,98,6502.27,545.7416626959393
Job_037,2127.7,6021.528337304061,M9,6502.27,22,6524.27,545.7416626959393
Job_037,2127.7,6021.528337304061,M5,6524.27,43,6567.27,545.7416626959393
Job_036,2125.32,5501.9528176926815,M1,5273.07,91,5364.07,586.5171823073188
Job_036,2125.32,5501.9528176926815,M0,5364.07,85,5449.07,586.5171823073188
Job_036,2125.32,5501.9528176926815,M3,5529.27,39,5568.27,586.5171823073188
Job_036,2125.32,5501.9528176926815,M2,5568.27,74,5642.27,586.5171823073188
Job_036,2125.32,5501.9528176926815,M8,5809.47,90,5899.47,586.5171823073188
Job_036,2125.32,5501.9528176926815,M5,5899.47,10,5909.47,586.5171823073188
Job_036,2125.32,5501.9528176926815,M7,5909.47,12,5921.47,586.5171823073188
Job_036,2125.32,5501.9528176926815,M6,5921.47,89,6010.47,586.5171823073188
Job_036,2125.32,5501.9528176926815,M9,6010.47,45,6055.47,586.5171823073188
Job_036,2125.32,5501.9528176926815,M4,6055.47,33,6088.47,586.5171823073188
Job_035,2087.75,4435.936554557411,M0,5165.47,29,5194.47,1529.1334454425887
Job_035,2087.75,4435.936554557411,M1,5194.47,78,5272.47,1529.1334454425887
Job_035,2087.75,4435.936554557411,M2,5325.07,9,5334.07,1529.1334454425887
Job_035,2087.75,4435.936554557411,M3,5568.87,36,5604.87,1529.1334454425887
Job_035,2087.75,4435.936554557411,M4,5645.87,49,5694.87,1529.1334454425887
Job_035,2087.75,4435.936554557411,M5,5694.87,11,5705.87,1529.1334454425887
Job_035,2087.75,4435.936554557411,M6,5705.87,62,5767.87,1529.1334454425887
Job_035,2087.75,4435.936554557411,M7,5839.47,56,5895.47,1529.1334454425887
Job_035,2087.75,4435.936554557411,M8,5900.07,44,5944.07,1529.1334454425887
Job_035,2087.75,4435.936554557411,M9,5944.07,21,5965.07,1529.1334454425887
Job_034,2078.78,4551.80685239464,M1,5081.87,46,5127.87,1487.2631476053593
Job_034,2078.78,4551.80685239464,M0,5127.87,37,5164.87,1487.2631476053593
Job_034,2078.78,4551.80685239464,M3,5164.87,61,5225.87,1487.2631476053593
Job_034,2078.78,4551.80685239464,M2,5225.87,13,5238.87,1487.2631476053593
Job_034,2078.78,4551.80685239464,M6,5376.07,32,5408.07,1487.2631476053593
Job_034,2078.78,4551.80685239464,M5,5477.27,21,5498.27,1487.2631476053593
Job_034,2078.78,4551.80685239464,M9,5498.27,32,5530.27,1487.2631476053593
Job_034,2078.78,4551.80685239464,M8,5719.87,89,5808.87,1487.2631476053593
Job_034,2078.78,4551.80685239464,M7,5808.87,30,5838.87,1487.2631476053593
Job_034,2078.78,4551.80685239464,M4,5984.07,55,6039.07,1487.2631476053593
Job_033,2022.94,5571.9713242298085,M0,4936.27,76,5012.27,147.29867577019195
Job_033,2022.94,5571.9713242298085,M1,5012.27,69,5081.27,147.29867577019195
Job_033,2022.94,5571.9713242298085,M3,5081.27,76,5157.27,147.29867577019195
Job_033,2022.94,5571.9713242298085,M5,5157.27,51,5208.27,147.29867577019195
Job_033,2022.94,5571.9713242298085,M2,5239.47,85,5324.47,147.29867577019195
Job_033,2022.94,5571.9713242298085,M9,5324.47,11,5335.47,147.29867577019195
Job_033,2022.94,5571.9713242298085,M6,5335.47,40,5375.47,147.29867577019195
Job_033,2022.94,5571.9713242298085,M7,5375.47,89,5464.47,147.29867577019195
Job_033,2022.94,5571.9713242298085,M4,5619.27,26,5645.27,147.29867577019195
Job_033,2022.94,5571.9713242298085,M8,5645.27,74,5719.27,147.29867577019195
Job_032,1969.4,5179.5790872430425,M1,4837.67,85,4922.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M0,4922.67,13,4935.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M2,5049.67,61,5110.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M6,5189.27,7,5196.27,484.09091275695755
Job_032,1969.4,5179.5790872430425,M8,5289.67,64,5353.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M9,5353.67,76,5429.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M5,5429.67,47,5476.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M3,5476.67,52,5528.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M4,5528.67,90,5618.67,484.09091275695755
Job_032,1969.4,5179.5790872430425,M7,5618.67,45,5663.67,484.09091275695755
Job_031,1867.52,5416.551324229808,M0,4692.07,76,4768.07,0.0
Job_031,1867.52,5416.551324229808,M1,4768.07,69,4837.07,0.0
Job_031,1867.52,5416.551324229808,M3,4837.07,76,4913.07,0.0
Job_031,1867.52,5416.551324229808,M5,4913.07,51,4964.07,0.0
Job_031,1867.52,5416.551324229808,M2,4964.07,85,5049.07,0.0
Job_031,1867.52,5416.551324229808,M9,5049.07,11,5060.07,0.0
Job_031,1867.52,5416.551324229808,M6,5060.07,40,5100.07,0.0
Job_031,1867.52,5416.551324229808,M7,5100.07,89,5189.07,0.0
Job_031,1867.52,5416.551324229808,M4,5189.07,26,5215.07,0.0
Job_031,1867.52,5416.551324229808,M8,5215.07,74,5289.07,0.0
Job_030,1849.92,5054.154311155556,M2,3919.67,31,3950.67,316.5156888444444
Job_030,1849.92,5054.154311155556,M0,4605.47,86,4691.47,316.5156888444444
Job_030,1849.92,5054.154311155556,M1,4691.47,46,4737.47,316.5156888444444
Job_030,1849.92,5054.154311155556,M5,4737.47,74,4811.47,316.5156888444444
Job_030,1849.92,5054.154311155556,M4,4811.47,32,4843.47,316.5156888444444
Job_030,1849.92,5054.154311155556,M6,5100.67,88,5188.67,316.5156888444444
Job_030,1849.92,5054.154311155556,M8,5188.67,19,5207.67,316.5156888444444
Job_030,1849.92,5054.154311155556,M9,5207.67,48,5255.67,316.5156888444444
Job_030,1849.92,5054.154311155556,M7,5255.67,36,5291.67,316.5156888444444
Job_030,1849.92,5054.154311155556,M3,5291.67,79,5370.67,316.5156888444444
Job_029,1829.61,4302.63685239464,M1,3921.67,46,3967.67,495.2331476053596
Job_029,1829.61,4302.63685239464,M0,3967.67,37,4004.67,495.2331476053596
Job_029,1829.61,4302.63685239464,M3,4370.47,61,4431.47,495.2331476053596
Job_029,1829.61,4302.63685239464,M2,4431.47,13,4444.47,495.2331476053596
Job_029,1829.61,4302.63685239464,M6,4538.87,32,4570.87,495.2331476053596
Job_029,1829.61,4302.63685239464,M5,4570.87,21,4591.87,495.2331476053596
Job_029,1829.61,4302.63685239464,M9,4591.87,32,4623.87,495.2331476053596
Job_029,1829.61,4302.63685239464,M8,4623.87,89,4712.87,495.2331476053596
Job_029,1829.61,4302.63685239464,M7,4712.87,30,4742.87,495.2331476053596
Job_029,1829.61,4302.63685239464,M4,4742.87,55,4797.87,495.2331476053596
Job_028,1756.0,4704.608939393609,M2,3835.07,84,3919.07,0.0
Job_028,1756.0,4704.608939393609,M1,3919.07,2,3921.07,0.0
Job_028,1756.0,4704.608939393609,M5,4114.27,52,4166.27,0.0
Job_028,1756.0,4704.608939393609,M3,4274.87,95,4369.87,0.0
Job_028,1756.0,4704.608939393609,M8,4369.87,48,4417.87,0.0
Job_028,1756.0,4704.608939393609,M9,4485.87,72,4557.87,0.0
Job_028,1756.0,4704.608939393609,M0,4557.87,47,4604.87,0.0
Job_028,1756.0,4704.608939393609,M6,4604.87,65,4669.87,0.0
Job_028,1756.0,4704.608939393609,M4,4669.87,6,4675.87,0.0
Job_028,1756.0,4704.608939393609,M7,4675.87,25,4700.87,0.0
Job_027,1676.45,4012.747002382437,M2,3820.47,14,3834.47,525.5229976175633
Job_027,1676.45,4012.747002382437,M0,3834.47,6,3840.47,525.5229976175633
Job_027,1676.45,4012.747002382437,M1,3840.47,22,3862.47,525.5229976175633
Job_027,1676.45,4012.747002382437,M5,4052.67,61,4113.67,525.5229976175633
Job_027,1676.45,4012.747002382437,M3,4248.27,26,4274.27,525.5229976175633
Job_027,1676.45,4012.747002382437,M4,4274.27,69,4343.27,525.5229976175633
Job_027,1676.45,4012.747002382437,M8,4343.27,21,4364.27,525.5229976175633
Job_027,1676.45,4012.747002382437,M7,4364.27,49,4413.27,525.5229976175633
Job_027,1676.45,4012.747002382437,M9,4413.27,72,4485.27,525.5229976175633
Job_027,1676.45,4012.747002382437,M6,4485.27,53,4538.27,525.5229976175633
Job_026,1632.34,5526.168337304061,M1,3200.47,81,3281.47,0.0
Job_026,1632.34,5526.168337304061,M2,3281.47,95,3376.47,0.0
Job_026,1632.34,5526.168337304061,M0,3416.47,71,3487.47,0.0
Job_026,1632.34,5526.168337304061,M4,3626.87,99,3725.87,0.0
Job_026,1632.34,5526.168337304061,M6,3747.87,9,3756.87,0.0
Job_026,1632.34,5526.168337304061,M8,3756.87,52,3808.87,0.0
Job_026,1632.34,5526.168337304061,M7,4064.67,85,4149.67,0.0
Job_026,1632.34,5526.168337304061,M3,4149.67,98,4247.67,0.0
Job_026,1632.34,5526.168337304061,M9,4247.67,22,4269.67,0.0
Job_026,1632.34,5526.168337304061,M5,4592.47,43,4635.47,0.0
Job_025,1581.78,4958.4128176926815,M1,3478.07,91,3569.07,0.0
Job_025,1581.78,4958.4128176926815,M0,3621.87,85,3706.87,0.0
Job_025,1581.78,4958.4128176926815,M3,3706.87,39,3745.87,0.0
Job_025,1581.78,4958.4128176926815,M2,3745.87,74,3819.87,0.0
Job_025,1581.78,4958.4128176926815,M8,3952.07,90,4042.07,0.0
Job_025,1581.78,4958.4128176926815,M5,4042.07,10,4052.07,0.0
Job_025,1581.78,4958.4128176926815,M7,4052.07,12,4064.07,0.0
Job_025,1581.78,4958.4128176926815,M6,4064.07,89,4153.07,0.0
Job_025,1581.78,4958.4128176926815,M9,4153.07,45,4198.07,0.0
Job_025,1581.78,4958.4128176926815,M4,4198.07,33,4231.07,0.0
Job_024,1556.28,4588.115804618429,M0,3285.47,43,3328.47,0.0
Job_024,1556.28,4588.115804618429,M2,3461.27,90,3551.27,0.0
Job_024,1556.28,4588.115804618429,M4,3551.27,75,3626.27,0.0
Job_024,1556.28,4588.115804618429,M9,3626.27,11,3637.27,0.0
Job_024,1556.28,4588.115804618429,M3,3637.27,69,3706.27,0.0
Job_024,1556.28,4588.115804618429,M1,3706.27,28,3734.27,0.0
Job_024,1556.28,4588.115804618429,M6,3757.47,46,3803.47,0.0
Job_024,1556.28,4588.115804618429,M5,3803.47,46,3849.47,0.0
Job_024,1556.28,4588.115804618429,M7,3849.47,72,3921.47,0.0
Job_024,1556.28,4588.115804618429,M8,3921.47,30,3951.47,0.0
Job_023,1454.37,3802.556554557411,M0,3039.8,29,3068.8,102.51344544258927
Job_023,1454.37,3802.556554557411,M1,3282.07,78,3360.07,102.51344544258927
Job_023,1454.37,3802.556554557411,M2,3377.07,9,3386.07,102.51344544258927
Job_023,1454.37,3802.556554557411,M3,3450.07,36,3486.07,102.51344544258927
Job_023,1454.37,3802.556554557411,M4,3487.47,49,3536.47,102.51344544258927
Job_023,1454.37,3802.556554557411,M5,3584.67,11,3595.67,102.51344544258927
Job_023,1454.37,3802.556554557411,M6,3595.67,62,3657.67,102.51344544258927
Job_023,1454.37,3802.556554557411,M7,3658.67,56,3714.67,102.51344544258927
Job_023,1454.37,3802.556554557411,M8,3840.07,44,3884.07,102.51344544258927
Job_023,1454.37,3802.556554557411,M9,3884.07,21,3905.07,102.51344544258927
Job_022,1330.59,4707.222817692682,M1,3108.87,91,3199.87,0.0
Job_022,1330.59,4707.222817692682,M0,3199.87,85,3284.87,0.0
Job_022,1330.59,4707.222817692682,M3,3284.87,39,3323.87,0.0
Job_022,1330.59,4707.222817692682,M2,3386.67,74,3460.67,0.0
Job_022,1330.59,4707.222817692682,M8,3471.6,90,3561.6,0.0
Job_022,1330.59,4707.222817692682,M5,3574.07,10,3584.07,0.0
Job_022,1330.59,4707.222817692682,M7,3646.07,12,3658.07,0.0
Job_022,1330.59,4707.222817692682,M6,3658.27,89,3747.27,0.0
Job_022,1330.59,4707.222817692682,M9,3747.27,45,3792.27,0.0
Job_022,1330.59,4707.222817692682,M4,3792.27,33,3825.27,0.0
Job_021,1230.12,4261.955804618429,M0,2996.2,43,3039.2,0.0
Job_021,1230.12,4261.955804618429,M2,3117.87,90,3207.87,0.0
Job_021,1230.12,4261.955804618429,M4,3279.0,75,3354.0,0.0
Job_021,1230.12,4261.955804618429,M9,3369.47,11,3380.47,0.0
Job_021,1230.12,4261.955804618429,M3,3380.47,69,3449.47,0.0
Job_021,1230.12,4261.955804618429,M1,3449.47,28,3477.47,0.0
Job_021,1230.12,4261.955804618429,M6,3481.47,46,3527.47,0.0
Job_021,1230.12,4261.955804618429,M5,3527.47,46,3573.47,0.0
Job_021,1230.12,4261.955804618429,M7,3573.47,72,3645.47,0.0
Job_021,1230.12,4261.955804618429,M8,3809.47,30,3839.47,0.0
Job_020,1181.64,3529.8265545574113,M0,2966.6,29,2995.6,0.0
Job_020,1181.64,3529.8265545574113,M1,3030.27,78,3108.27,0.0
Job_020,1181.64,3529.8265545574113,M2,3108.27,9,3117.27,0.0
Job_020,1181.64,3529.8265545574113,M3,3117.27,36,3153.27,0.0
Job_020,1181.64,3529.8265545574113,M4,3196.8,49,3245.8,0.0
Job_020,1181.64,3529.8265545574113,M5,3245.8,11,3256.8,0.0
Job_020,1181.64,3529.8265545574113,M6,3256.8,62,3318.8,0.0
Job_020,1181.64,3529.8265545574113,M7,3318.8,56,3374.8,0.0
Job_020,1181.64,3529.8265545574113,M8,3427.0,44,3471.0,0.0
Job_020,1181.64,3529.8265545574113,M9,3475.0,21,3496.0,0.0
Job_019,1027.0,4231.234311155556,M0,2880.0,86,2966.0,0.0
Job_019,1027.0,4231.234311155556,M1,2981.07,46,3027.07,0.0
Job_019,1027.0,4231.234311155556,M5,3154.0,74,3228.0,0.0
Job_019,1027.0,4231.234311155556,M4,3246.4,32,3278.4,0.0
Job_019,1027.0,4231.234311155556,M6,3319.4,88,3407.4,0.0
Job_019,1027.0,4231.234311155556,M8,3407.4,19,3426.4,0.0
Job_019,1027.0,4231.234311155556,M9,3426.4,48,3474.4,0.0
Job_019,1027.0,4231.234311155556,M7,3512.47,36,3548.47,0.0
Job_019,1027.0,4231.234311155556,M3,3746.47,79,3825.47,0.0
Job_018,869.15,3205.447002382437,M1,2880.0,22,2902.0,47.55299761756305
Job_018,869.15,3205.447002382437,M5,2902.0,61,2963.0,47.55299761756305
Job_018,869.15,3205.447002382437,M3,2963.0,26,2989.0,47.55299761756305
Job_018,869.15,3205.447002382437,M4,2989.0,69,3058.0,47.55299761756305
Job_018,869.15,3205.447002382437,M8,3058.0,21,3079.0,47.55299761756305
Job_018,869.15,3205.447002382437,M7,3079.0,49,3128.0,47.55299761756305
Job_018,869.15,3205.447002382437,M9,3128.0,72,3200.0,47.55299761756305
Job_018,869.15,3205.447002382437,M6,3200.0,53,3253.0,47.55299761756305
Job_017,798.47,3747.0789393936093,M1,3027.67,2,3029.67,0.0
Job_017,798.47,3747.0789393936093,M5,3101.4,52,3153.4,0.0
Job_017,798.47,3747.0789393936093,M3,3153.87,95,3248.87,0.0
Job_017,798.47,3747.0789393936093,M8,3248.87,48,3296.87,0.0
Job_017,798.47,3747.0789393936093,M9,3296.87,72,3368.87,0.0
Job_017,798.47,3747.0789393936093,M0,3368.87,47,3415.87,0.0
Job_017,798.47,3747.0789393936093,M6,3415.87,65,3480.87,0.0
Job_017,798.47,3747.0789393936093,M4,3480.87,6,3486.87,0.0
Job_017,798.47,3747.0789393936093,M7,3486.87,25,3511.87,0.0
Job_016,779.36,3989.539087243043,M5,3007.2,47,3054.2,0.0
Job_016,779.36,3989.539087243043,M3,3054.2,52,3106.2,0.0
Job_016,779.36,3989.539087243043,M4,3106.2,90,3196.2,0.0
Job_016,779.36,3989.539087243043,M7,3201.2,45,3246.2,0.0
Job_015,710.5,3742.3358046184294,M3,2883.47,69,2952.47,0.0
Job_015,710.5,3742.3358046184294,M1,2952.47,28,2980.47,0.0
Job_015,710.5,3742.3358046184294,M6,2980.47,46,3026.47,0.0
Job_015,710.5,3742.3358046184294,M5,3054.8,46,3100.8,0.0
Job_015,710.5,3742.3358046184294,M7,3128.6,72,3200.6,0.0
Job_015,710.5,3742.3358046184294,M8,3200.6,30,3230.6,0.0
Job_014,687.7,4581.528337304061,M9,2886.0,22,2908.0,0.0
Job_014,687.7,4581.528337304061,M5,2963.6,43,3006.6,0.0
